Latitude,Longitude,ValidDate,AQI,PM2.5,PM10,O3,NO2,CO,SO2
46.002399,-112.500893,09-01-25,42,18.2,36,24,5.1,0.2,0.2
45.786579,-108.45878,09-01-25,34,6.8,17,24,5.1,0.2,0
45.782181,-108.511528,09-01-25,124,6.8,17,24,5.1,0.2,0.2
45.806357,-108.426551,09-01-25,4,5,17,24,5.1,0.2,0.2
40.866225,-96.137447,09-01-25,76,6.8,17,24,5.1,0.2,0.2
40.873264,-96.183314,09-01-25,37,6.8,17,24,5.1,0.2,0.2
41.2474,-95.9731,09-01-25,34,8,13,34,5.1,0.2,0.3
41.208083,-95.947439,09-01-25,75,6.8,17,24,5.1,0.2,0.2
41.257317,-95.983831,09-01-25,10,6.8,17,24,5.1,0.2,0.2
41.322472,-95.937992,09-01-25,1,6.8,17,13,5.1,0.2,0
41.259478,-96.034714,09-01-25,76,6.8,17,24,5.1,0.4,0.2
42.8292,-97.8541,09-01-25,59,6.8,17,24,5.1,0.2,0.2
40.984969,-96.671425,09-01-25,33,6.8,17,24,5.1,0.2,0.2
40.812558,-96.675733,09-01-25,41,5,17,24,5.1,0.2,0.2
40.55476,-96.78035,09-01-25,18,6.8,17,24,5.1,0.2,0.2
41.133317,-95.956078,09-01-25,115,5,17,24,5.1,0.2,0.2
41.708328,-103.830002,09-01-25,43,6.8,17,24,5.1,0.2,0.2
42.428299,-103.729401,09-01-25,48,6.8,17,24,5.1,0.2,0.2
39.472471,-118.783624,09-01-25,23,6.8,17,32,5.1,0.2,0.2
36.39103,-114.907429,09-01-25,128,6.8,17,42,5.1,0.2,0.2
36.807914,-114.060877,09-01-25,44,6.8,17,24,5.1,0.2,0.2
36.815897,-114.050347,09-01-25,24,7.2,17,47,5.1,0.2,0.2
36.106389,-115.253333,09-01-25,66,9.7,19,44,5.1,0.2,0.2
36.0075,-115.263056,09-01-25,78,10.1,28,35,5.1,0.2,0.2
36.169756,-115.263038,09-01-25,20,8.7,18,42,5.1,0.2,0.2
36.173415,-115.332728,09-01-25,38,9.3,18,45,5.1,0.2,0.2
36.270592,-115.238282,09-01-25,71,8.9,32,42,5.5,0.2,0.2
36.048705,-115.052942,09-01-25,49,7.6,18,38,5.1,0.2,0.2
35.987908,-115.14885,09-01-25,6,8.2,15,46,5.1,0.2,0.2
36.141875,-115.078742,09-01-25,78,8.2,21,46,5.1,0.2,0.4
36.163962,-115.11393,09-01-25,88,9.1,20,24,12.6,0.2,0.2
35.969848,-114.835007,09-01-25,64,6.5,12,56,5.1,0.2,0.2
35.785665,-115.357087,09-01-25,53,7.8,19,43,5.1,0.2,0.2
36.139707,-115.175654,09-01-25,37,6.8,17,24,29.2,0.5,0.2
36.174365,-115.13977,09-01-25,36,6.8,17,24,16.7,0.2,0.2
36.214465,-115.091437,09-01-25,30,6.9,13,45,6.9,0.2,0.2
36.318409,-115.584076,09-01-25,33,6.8,17,59,5.1,0.2,0.2
36.569333,-115.676651,09-01-25,37,6.8,17,41,5.1,0.2,0.2
36.357778,-115.361389,09-01-25,42,6.8,17,24,5.1,0.2,0.2
38.897611,-119.732101,09-01-25,64,6.8,17,24,5.1,0.2,0.2
38.960602,-119.941399,09-01-25,73,6.8,17,24,5.1,0.2,0.2
40.838329,-115.766003,09-01-25,81,6.8,130,24,5.1,0.2,0.2
39.602739,-119.247853,09-01-25,130,6.8,17,41,5.1,0.2,0.2
39.063033,-119.2044,09-01-25,129,6.8,17,24,5.1,0.2,0.2
38.9519,-118.8144,09-01-25,47,6.8,17,24,5.1,0.2,0.2
36.349378,-116.03197,09-01-25,5,6.8,14,24,5.1,0.2,0.2
36.159639,-115.996263,09-01-25,92,6.8,140,24,5.1,0.2,0.2
36.212787,-115.994802,09-01-25,66,6.8,28,24,5.1,0.2,0.2
36.193469,-116.007584,09-01-25,71,6.8,39,24,5.1,0.2,0.2
39.52507,-119.807744,09-01-25,36,6.8,17,24,5.1,0.2,0.2
39.469225,-119.775393,09-01-25,58,6.8,17,51,5.1,0.2,0.2
39.532,-119.785,09-01-25,52,6.8,17,24,5.1,0.2,0.2
39.399841,-119.739606,09-01-25,83,13,19,45,5.1,0.2,0.2
39.506,-119.789,09-01-25,83,6.8,17,24,5.1,0.2,0.2
39.54092,-119.746764,09-01-25,33,13,25,43,5.1,0.2,0.2
39.621462,-119.718738,09-01-25,3,7,19,51,5.1,0.2,0.2
39.6367,-119.2889,09-01-25,84,6.8,17,24,5.1,0.2,0.2
39.250437,-119.956741,09-01-25,5,6.8,17,34,5.1,0.2,0.2
39.645288,-119.840051,09-01-25,12,6.8,17,46,5.1,0.2,0.2
39.0053,-114.2158,09-01-25,100,6.8,17,51,5.1,0.2,0.2
14.61858,-90.48391,09-01-25,141,6.8,17,24,5.1,0.2,0.2
9.5951,-13.6364,09-01-25,90,6.8,17,24,5.1,0.2,0.2
39.144804,-119.766409,09-01-25,71,6,17,45,5.1,0.2,0.2
43.566122,-71.496335,09-01-25,1,6.8,17,24,5.1,0.2,0.2
42.930521,-72.272332,09-01-25,8,3.3,17,14,5.1,0.2,0.2
44.308132,-71.217639,09-01-25,41,6.8,17,7,5.1,0.2,0.2
43.629605,-72.309499,09-01-25,36,3.4,17,12,5.1,0.2,0.2
43.945,-71.7008,09-01-25,88,6.8,17,15,5.1,0.2,0.2
42.9953,-71.462799,09-01-25,96,6.8,17,24,5.1,0.2,0.2
42.718653,-71.522416,09-01-25,111,6.8,17,24,5.1,0.2,0.2
42.86183,-71.878626,09-01-25,78,2.5,4,31,5.1,0.1,0
43.13246,-71.458246,09-01-25,59,6.8,17,24,5.1,0.2,0.2
43.21847,-71.514525,09-01-25,136,3,17,16,3.6,0.4,0.3
43.075371,-70.748017,09-01-25,39,2.8,5,23,5.1,0.2,0.7
43.045269,-70.713958,09-01-25,67,6.8,17,23,5.1,0.2,0.2
42.862531,-71.38014,09-01-25,14,3,6,14,5.1,0.2,0
39.46487,-74.448738,09-01-25,15,4.8,17,22,5.1,0.2,0
40.854401,-73.9683,09-01-25,62,6.8,17,24,5.1,0.2,0.2
40.870438,-73.991997,09-01-25,1,6.8,17,6,5.1,0.2,0.2
40.85355,-73.9661,09-01-25,77,6.4,17,24,17,0.4,0.2
40.882374,-74.042175,09-01-25,87,6.8,17,24,5.1,0.2,0.2
39.934446,-75.125291,09-01-25,79,6.8,17,24,5.1,0.2,0.2
39.923969,-75.122314,09-01-25,20,9,17,28,10,0.3,0
39.68425,-74.861488,09-01-25,41,6.8,17,6,5.1,0.2,0.2
39.422272,-75.0252,09-01-25,53,7.3,17,19,9,0.2,0.2
40.7575,-74.2005,09-01-25,59,6.8,17,24,5.1,0.2,0.2
39.800339,-75.21212,09-01-25,14,5.3,17,10,5.1,0.2,0.2
40.67025,-74.126083,09-01-25,12,6.8,17,24,4,0.2,0
40.731689,-74.066566,09-01-25,83,6.8,17,24,19,0.1,0
40.725452,-74.052292,09-01-25,33,2,17,24,5.1,0.2,0.2
40.515251,-74.806755,09-01-25,124,6.9,17,12,5.1,0.2,0.2
40.283092,-74.742645,09-01-25,52,7.3,17,22,5.1,0.2,0.2
40.3125,-74.8729,09-01-25,83,6.8,17,30,5.1,0.2,0.2
40.472824,-74.422401,09-01-25,26,6.8,17,24,5.1,0.2,0.2
40.462181,-74.429436,09-01-25,52,5.6,17,21,4,0.2,0.2
40.508762,-74.268082,09-01-25,19,6.8,17,24,5.1,0.2,0.2
40.277645,-74.005096,09-01-25,14,6.8,17,24,5.1,0.2,0.2
40.259895,-74.274689,09-01-25,170,6.8,17,24,5.1,0.2,0.2
40.79734,-74.482491,09-01-25,91,6.8,17,24,5.1,0.2,0.2
40.787628,-74.6763,09-01-25,60,4,17,28,0,0.2,0
40.064846,-74.444061,09-01-25,253,6.8,17,17,5.1,0.2,0.2
41.058617,-74.255547,09-01-25,156,6.8,17,26,5.1,0.2,0.2
40.662388,-74.214813,09-01-25,47,6.8,17,24,5.1,0.2,0.2
40.641441,-74.208366,09-01-25,42,6.1,17,24,6,0.3,0
40.603943,-74.276176,09-01-25,9,4.6,17,24,5.1,0.2,0.2
40.924606,-75.067825,09-01-25,38,7,17,1,14,0.2,0
35.107201,-106.562798,09-01-25,161,6.8,17,24,5.1,0.2,0.2
35.06354,-106.64742,09-01-25,2,59.3,148,25,5.1,0.2,0.2
35.1353,-106.584702,09-01-25,26,6.5,14,43,4.8,0.1,0.3
35.064999,-106.578903,09-01-25,35,6.8,17,24,5.1,0.2,0.2
35.1441,-106.6044,09-01-25,66,6.8,17,24,5.1,0.2,0.2
35.1539,-106.695602,09-01-25,19,6.8,17,24,5.1,0.2,0.2
35.0186,-106.651901,09-01-25,53,11.5,58,19,17.8,0.6,0.2
35.064098,-106.761292,09-01-25,90,6.8,17,24,5.1,0.2,0.2
35.185,-106.5077,09-01-25,86,6.2,13,53,5.1,0.2,0.2
35.187801,-106.603897,09-01-25,61,6.7,27,24,5.1,0.2,0.2
31.9306,-106.6306,09-01-25,54,6.8,17,39,5.1,0.2,0.2
32.0036,-106.5992,09-01-25,45,6.4,24,24,5.1,0.2,0.2
31.7958,-106.5575,09-01-25,46,6.8,17,24,5.1,0.2,0.2
32.4247,-106.6742,09-01-25,71,6.8,10,24,5.1,0.2,0.2
32.0411,-106.4092,09-01-25,48,6.8,53,30,5.1,0.2,0.2
31.7961,-106.5839,09-01-25,14,15.1,95,30,14,0.2,0.2
31.7878,-106.6828,09-01-25,14,7.5,17,46,2,0.2,0.2
32.3169,-106.7669,09-01-25,21,6.8,17,43,5.1,0.2,0.2
32.11,-106.51,09-01-25,114,6.8,22,24,5.1,0.2,0.2
32.310332,-106.751211,09-01-25,145,0.4,17,24,5.1,0.2,0.2
32.38,-104.2622,09-01-25,37,6.8,17,27,4,0.2,0.2
32.178299,-104.440598,09-01-25,113,6.8,17,24,5.1,0.2,0.2
32.6919,-108.1244,09-01-25,209,6.8,17,24,5.1,0.2,0.2
32.7267,-103.1233,09-01-25,0,5.9,17,39,4,0.2,0.2
32.2558,-107.7228,09-01-25,76,6.8,15,24,5.1,0.2,0.2
36.187733,-106.698378,09-01-25,64,6.8,17,51,5.1,0.2,0.2
35.2994,-106.5483,09-01-25,6,6.8,17,40,5.1,0.2,0.2
35.238098,-106.649399,09-01-25,12,6.8,17,24,5.1,0.2,0.2
35.6131,-106.7244,09-01-25,22,6.8,17,24,5.1,0.2,0.2
36.7422,-107.9769,09-01-25,41,6.8,17,40,5,0.2,0.2
36.8097,-107.6517,09-01-25,102,6.8,17,47,3,0.2,0.2
36.035,-107.904167,09-01-25,106,6.8,17,50,0.3,0.2,0.2
36.7969,-108.4725,09-01-25,80,6.8,7,49,0,0.2,0.2
35.6717,-105.955,09-01-25,24,6.8,17,24,5.1,0.2,0.2
35.6198,-106.0797,09-01-25,18,4.8,17,38,5.1,0.2,0.2
36.3833,-105.5833,09-01-25,11,2.2,17,24,5.1,0.2,0.2
34.8147,-106.7397,09-01-25,79,6.8,17,30,5.1,0.2,0.2
42.6425,-73.7547,09-01-25,29,4.1,16,15,5.1,0.2,0.2
42.6769,-73.7556,09-01-25,46,6.8,17,24,5.1,0.2,0.2
40.8367,-73.9214,09-01-25,2,2.7,17,24,5.1,0.2,0.2
40.816101,-73.902199,09-01-25,33,3.8,17,22,5.1,0.2,0.2
40.814701,-73.886703,09-01-25,79,5.3,17,24,5.1,0.2,0.2
40.868,-73.8782,09-01-25,86,6.8,17,21,5.1,0.2,0.2
42.4992,-79.32,09-01-25,284,6.8,17,22,5.1,0.2,0.2
42.2908,-79.6025,09-01-25,73,6.8,17,24,5.1,0.2,0.2
42.1094,-76.8022,09-01-25,16,6.8,17,24,5.1,0.2,0.2
41.7856,-73.6947,09-01-25,46,6.8,17,4,5.1,0.2,0.2
42.9925,-78.7764,09-01-25,42,6.8,17,13,5.1,0.2,0.2
42.8781,-78.8094,09-01-25,62,7,17,24,5.1,0.2,0.2
42.9981,-78.8993,09-01-25,56,6.8,17,24,5.1,0.2,0.2
44.39308,-73.8589,09-01-25,45,3.1,17,25,5.1,0.2,0.2
43.97,-74.22,09-01-25,91,6.8,17,24,5.1,0.2,0.2
44.980598,-74.695297,09-01-25,6,6.8,17,24,5.1,0.2,0.2
43.4556,-74.515,09-01-25,25,6.8,17,19,5.1,0.2,0.2
43.6856,-74.9864,09-01-25,48,6.8,17,24,5.1,0.2,0.2
44.0878,-75.9744,09-01-25,29,6.8,17,19,5.1,0.2,0.2
40.641819,-74.018707,09-01-25,0,3.6,17,24,5.1,0.2,0.2
40.694401,-73.928596,09-01-25,19,4.5,17,24,5.1,0.2,0.2
42.7306,-75.7861,09-01-25,130,6.8,17,24,5.1,0.2,0.2
43.145021,-77.557608,09-01-25,124,6.6,17,24,5.1,0.2,0.2
43.1461,-77.5481,09-01-25,179,6,17,22,5.1,0.2,0.2
40.8492,-73.9319,09-01-25,103,4.2,17,24,5.1,0.2,0.2
40.813,-73.953,09-01-25,9,6.8,17,24,5.1,0.2,0.2
40.711601,-74.005096,09-01-25,51,6.8,17,24,5.1,0.2,0.2
40.7142,-73.995,09-01-25,47,6.8,17,24,5.1,0.2,0.2
40.8197,-73.9481,09-01-25,33,4.2,17,23,5.1,0.2,0.2
43.2189,-78.4792,09-01-25,135,6.8,17,17,5.1,0.2,0.2
42.998131,-78.899261,09-01-25,33,6.8,17,24,5.1,0.2,0.2
43.3047,-75.7217,09-01-25,4,6.8,17,24,5.1,0.2,0.2
43.0994,-75.225,09-01-25,40,7.7,17,24,5.1,0.2,0.2
43.0528,-76.0597,09-01-25,17,3.9,17,14,5.1,0.2,0.2
41.4994,-74.0097,09-01-25,179,9.6,17,24,5.1,0.2,0.2
41.5231,-74.215,09-01-25,25,6.8,17,24,5.1,0.2,0.2
43.284279,-76.46318,09-01-25,12,6.8,17,10,5.1,0.2,0.2
41.4561,-73.7103,09-01-25,115,6.8,17,14,5.1,0.2,0.2
40.7269,-73.8933,09-01-25,39,4,17,24,5.1,0.2,0.2
40.7375,-73.8244,09-01-25,22,4.7,17,20,5.1,0.2,0.2
42.7819,-73.4636,09-01-25,83,6.8,17,24,5.1,0.2,0.2
40.5969,-74.1264,09-01-25,126,6.8,17,24,5.1,0.2,0.2
40.5802,-74.1994,09-01-25,22,4.1,17,19,5.1,0.2,0.2
40.631699,-74.156898,09-01-25,139,6.8,17,24,5.1,0.2,0.2
41.182079,-74.028191,09-01-25,57,2.7,17,23,5.1,0.2,0.2
43.0122,-73.6492,09-01-25,99,6.8,17,21,5.1,0.2,0.2
42.7997,-73.9403,09-01-25,51,6.8,17,24,5.1,0.2,0.2
42.0972,-77.2103,09-01-25,111,4.1,17,24,5.1,0.2,0.2
40.7356,-73.4061,09-01-25,43,6.8,17,21,5.1,0.2,0.2
40.9617,-72.715,09-01-25,66,6.8,17,13,5.1,0.2,0.2
40.8278,-73.0575,09-01-25,5,9.3,17,13,5.1,0.2,0.2
42.4006,-76.6538,09-01-25,49,6.8,17,31,5.1,0.2,0.2
42.1378,-74.5147,09-01-25,193,6.8,17,24,5.1,0.2,0.2
43.2303,-77.1728,09-01-25,36,6.8,17,25,5.1,0.2,0.2
41.0522,-73.7642,09-01-25,1,1.6,17,16,5.1,0.2,0.2
33.3128,44.3615,09-01-25,153,6.8,17,24,5.1,0.2,0.2
35.9289,-81.1897,09-01-25,46,6.8,17,24,5.1,0.2,0.2
35.9138,-81.191,09-01-25,22,6.8,17,18,5.1,0.2,0.2
35.972347,-81.933072,09-01-25,13,6.8,17,9,5.1,0.2,0.2
36.1058,-82.0454,09-01-25,3,6.8,17,24,5.1,0.2,0.2
35.345,-76.7833,09-01-25,125,6.8,17,24,5.1,0.2,0.2
35.340401,-76.7799,09-01-25,6,6.8,17,24,5.1,0.2,0.2
35.428,-76.74,09-01-25,41,6.8,17,24,5.1,0.2,-0.1
33.942294,-78.019264,09-01-25,6,6.8,17,24,5.1,0.2,0.2
35.5,-82.6,09-01-25,48,6.8,17,10,5.1,0.2,0.2
35.60662,-82.582551,09-01-25,11,5,11,24,5.1,0.2,0.2
35.9359,-81.5306,09-01-25,48,6.8,17,13,5.1,0.2,-0.1
34.8848,-76.6203,09-01-25,7,6.8,17,40,5.1,0.2,0.2
36.307033,-79.467417,09-01-25,83,6.8,17,35,5.1,0.2,0.2
35.728889,-81.365556,09-01-25,32,8,17,24,5.1,0.2,0.2
35.7572,-79.1597,09-01-25,26,6.8,17,24,5.1,0.2,0.2
35.158686,-78.728035,09-01-25,64,6.8,17,24,5.1,0.2,0.2
35.041416,-78.953112,09-01-25,4,6.8,9,24,5.1,0.2,0.2
35.002197,-78.991941,09-01-25,7,6.8,17,35,5.1,0.2,0.2
34.966702,-78.962502,09-01-25,29,6.8,17,24,5.1,0.2,0.2
35.8145,-80.2627,09-01-25,53,15,17,24,5.1,0.2,0.2
35.809399,-80.559196,09-01-25,73,6.8,17,24,5.1,0.2,0.2
35.89706,-80.557281,09-01-25,119,6.8,17,24,5.1,0.2,0.2
34.9547,-77.9608,09-01-25,7,6.8,17,24,5.1,0.2,0.2
36.032955,-78.904037,09-01-25,91,7.5,17,27,5.1,0.2,0.2
35.889402,-78.8747,09-01-25,5,8.2,15,30,5.1,0.2,0.2
35.988278,-77.5843,09-01-25,5,1,17,33,5.1,0.2,0.2
36.110927,-80.224435,09-01-25,27,7.4,15,34,3.5,0.2,0
36.2031,-80.2158,09-01-25,42,6.8,17,24,5.1,0.2,0.2
36.025979,-80.342254,09-01-25,0,6.9,17,27,5.1,0.2,0.2
36.050811,-80.143867,09-01-25,10,6.8,17,34,5.1,0.2,0.2
36.0975,-78.4636,09-01-25,34,6.8,17,24,5.1,0.2,0.2
35.253101,-81.153297,09-01-25,5,6.8,17,24,5.1,0.2,0.2
35.2578,-83.7955,09-01-25,86,6.8,17,45,5.1,0.2,0.2
36.141111,-78.768056,09-01-25,83,6.8,17,26,5.1,0.2,0.2
36.109006,-79.802314,09-01-25,33,4.1,8,26,5.1,0.2,0.2
35.302799,-82.911903,09-01-25,20,6.8,17,24,5.1,0.2,0.2
35.507224,-82.963625,09-01-25,80,6.8,17,9,5.1,0.2,0.2
35.379167,-82.7925,09-01-25,52,6.8,17,44,5.1,0.2,0.2
35.587144,-83.074156,09-01-25,5,6.8,17,47,5.1,0.2,0.2
35.524399,-83.236099,09-01-25,46,6.8,17,24,5.1,0.2,0.2
35.59095,-78.4622,09-01-25,17,5,17,35,5.1,0.2,0.2
35.4325,-79.2887,09-01-25,62,6.8,17,24,5.1,0.2,0.2
35.231459,-77.568792,09-01-25,5,6.8,17,22,5.1,0.2,0.2
35.438556,-81.27675,09-01-25,90,6.8,17,31,5.1,0.2,0.2
35.6875,-81.9936,09-01-25,83,11.8,17,30,5.1,0.2,0.2
35.0608,-83.4306,09-01-25,6,6.8,17,17,5.1,0.2,0.2
35.81066,-76.906249,09-01-25,46,6.8,9,26,5.1,0.2,0.2
35.2411,-80.7831,09-01-25,38,11,17,28,5.1,0.2,0
35.1514,-80.8669,09-01-25,38,6.8,17,24,5.1,0.2,0.2
35.213171,-80.874084,09-01-25,29,14,17,24,12.1,0.4,0.2
35.314158,-80.713469,09-01-25,92,6.8,17,18,5.1,0.2,0.2
35.1131,-80.9197,09-01-25,42,6.8,17,24,5.1,0.2,0.2
35.3486,-80.6936,09-01-25,56,6.8,17,24,5.1,0.2,0.2
35.912487,-82.062082,09-01-25,39,6.5,17,24,5.1,0.2,0.2
35.263165,-79.836636,09-01-25,15,6,17,24,5.1,0.2,0.2
35.26,-79.84,09-01-25,7,6.8,17,34,5.1,0.2,0.2
34.364167,-77.838611,09-01-25,69,5,11,15,5.1,0.2,0.2
34.268398,-77.956398,09-01-25,45,6.8,17,24,5.1,0.2,0.2
36.511708,-77.655389,09-01-25,1,8,17,24,1.2,0.2,0.2
36.306965,-79.09197,09-01-25,63,6.8,17,34,5.1,0.2,0.2
36.489943,-79.058523,09-01-25,65,6.8,17,24,5.1,0.2,0.2
35.641276,-77.360126,09-01-25,41,2,17,32,5.1,0.2,0.2
36.308889,-79.859167,09-01-25,13,6.8,17,32,5.1,0.2,0.2
36.34435,-79.81614,09-01-25,17,6.8,17,24,5.1,0.2,0.2
36.34174,-79.82173,09-01-25,8,6.8,17,24,5.1,0.2,0.2
35.551868,-80.395039,09-01-25,40,10,17,31,4.6,0.2,0.2
35.5347,-80.6986,09-01-25,74,6.8,17,24,5.1,0.2,0.2
35.434767,-83.442133,09-01-25,116,11,17,15,5.1,0.2,0.2
35.498611,-83.309998,09-01-25,18,3.9,7,16,5.1,0.2,0.2
34.973889,-80.540833,09-01-25,90,6.8,17,20,5.1,0.2,0.2
35.856111,-78.574167,09-01-25,29,7.9,15,31,1.6,0.2,0
35.585,-78.7947,09-01-25,91,6.8,17,24,5.1,0.2,0.2
35.8652,-78.8197,09-01-25,25,9,17,24,3.1,0.2,0.2
35.3692,-77.9939,09-01-25,50,6.8,17,24,5.1,0.2,0.2
35.765413,-82.264944,09-01-25,59,6.8,17,24,5.1,0.2,0.2
46.949699,-103.514397,09-01-25,28,4,17,33,5.1,0.2,2
48.641899,-102.402199,09-01-25,60,6,17,26,0,0.2,0
46.8253,-100.7681,09-01-25,15,7.1,17,22,3.9,0.2,0.7
46.933601,-96.854698,09-01-25,36,6,17,17,3,0.2,1
47.320301,-102.526398,09-01-25,94,6.8,17,24,5.1,0.2,0.2
47.6011,-103.2642,09-01-25,71,4,11,26,1,0.2,0
47.2986,-101.7669,09-01-25,41,5,10,23,1,0.2,0
47.1858,-101.4281,09-01-25,81,5,17,28,0,0.2,0
47.940861,-101.571583,09-01-25,96,13,58,27,1,0.2,1
48.152822,-103.639583,09-01-25,272,6.8,17,24,5.1,0.2,0.2
5.36,-4.0083,09-01-25,25,6.8,17,24,5.1,0.2,0.2
38.79471,-83.533988,09-01-25,34,6.8,17,16,5.1,0.2,0.2
40.7719,-84.0517,09-01-25,29,6.8,17,24,5.1,0.2,0.2
40.771,-84.0539,09-01-25,91,6.8,17,25,5.1,0.2,0.2
41.959695,-80.572808,09-01-25,125,6.8,17,18,5.1,0.2,0.2
39.308,-82.1183,09-01-25,70,6.8,17,24,5.1,0.2,0.2
39.9679,-80.7464,09-01-25,17,6.8,17,24,5.1,0.2,0.2
39.9679,-80.7464,09-01-25,100,6.8,17,24,5.1,0.2,0.2
39.383372,-84.544083,09-01-25,36,22.2,17,24,5.1,0.2,0.2
39.529481,-84.393364,09-01-25,50,6.8,17,15,5.1,0.2,0.2
39.478849,-84.407675,09-01-25,0,6.8,17,24,5.1,0.2,1
39.472436,-84.394952,09-01-25,51,6.8,17,24,5.1,0.2,2
39.464718,-84.403774,09-01-25,52,6.8,17,24,5.1,0.2,1
39.384671,-84.540537,09-01-25,4,6.8,17,18,5.1,0.2,0.2
39.531399,-84.391403,09-01-25,48,6.8,17,24,5.1,0.2,0.2
39.5327,-84.7286,09-01-25,26,6.8,17,26,5.1,0.2,0.2
40.00103,-83.80456,09-01-25,71,6.8,17,24,5.1,0.2,0.2
39.85567,-83.99773,09-01-25,41,6.8,17,18,5.1,0.2,0.2
39.92882,-83.80949,09-01-25,81,3.9,17,24,5.1,0.2,0.2
39.0828,-84.1441,09-01-25,15,5.7,17,31,5.1,0.2,0.2
39.430038,-83.788502,09-01-25,56,6.8,17,30,5.1,0.2,0.2
40.631972,-80.547296,09-01-25,74,6.8,17,24,5.1,0.2,0.2
40.635275,-80.546642,09-01-25,163,6.8,17,24,5.1,0.2,0.2
40.9173,-82.9982,09-01-25,13,6.8,17,24,5.1,0.2,0.2
41.55523,-81.575256,09-01-25,18,6.4,17,14,5.1,0.2,0.2
41.477011,-81.682383,09-01-25,27,6.7,14,24,5.1,0.2,0
41.471782,-81.656792,09-01-25,92,6.8,17,24,5.1,0.2,0.2
41.492191,-81.678552,09-01-25,16,27.1,371,3,24,0.5,0
41.36189,-81.864608,09-01-25,20,6.8,17,9,5.1,0.2,0.2
41.446682,-81.662419,09-01-25,16,9.1,16,24,5.1,0.2,0
41.4409,-81.4949,09-01-25,43,4.5,17,24,5.1,0.2,0.2
41.537041,-81.458889,09-01-25,1,6.8,17,24,5.1,0.2,0.2
40.356694,-83.063971,09-01-25,32,6.8,17,22,5.1,0.2,0.2
39.6359,-83.2605,09-01-25,116,6.8,17,24,5.1,0.2,0.2
40.0845,-82.81552,09-01-25,46,8.7,17,27,5.1,0.2,0.2
40.002734,-82.994404,09-01-25,5,4.8,9,24,5.1,0.2,0.2
39.96523,-82.95549,09-01-25,55,6.8,17,24,5.1,0.2,0.2
40.11109,-83.065376,09-01-25,45,3.6,17,24,0,0.1,0.2
40.087807,-82.959585,09-01-25,23,5.3,9,22,5.1,0.2,0.2
38.949976,-82.110097,09-01-25,4,6.8,17,24,5.1,0.2,2
41.515051,-81.249906,09-01-25,112,6.8,17,23,5.1,0.2,0.2
39.66575,-83.94285,09-01-25,103,6.8,17,29,5.1,0.2,0.2
39.2787,-84.36612,09-01-25,30,3.4,17,28,5.1,0.2,0.2
39.21494,-84.69086,09-01-25,48,11.2,17,4,5.1,0.2,0
39.12886,-84.50404,09-01-25,25,6.8,17,30,5.2,0.2,1.7
39.146025,-84.538375,09-01-25,93,11.9,17,24,22,0.8,0.2
40.366452,-80.615691,09-01-25,52,6.5,15,19,5.1,0.2,0.2
40.310025,-82.691724,09-01-25,42,6.8,17,24,5.1,0.2,0.2
40.27886,-82.67956,09-01-25,60,6.8,17,19,5.1,0.2,0.2
41.673006,-81.422455,09-01-25,32,6.8,17,7,5.1,0.2,0.2
41.726811,-81.242156,09-01-25,47,7.3,17,11,5.1,0.2,0
38.5172,-82.668297,09-01-25,32,6.8,17,24,5.1,0.2,0.2
38.62901,-82.45886,09-01-25,35,6.8,17,11,5.1,0.2,0.2
38.508114,-82.659301,09-01-25,72,4.2,17,32,5.1,0.2,0
40.026037,-82.433,09-01-25,56,6.8,17,17,5.1,0.2,0.2
39.954475,-82.758875,09-01-25,81,6.8,17,32,5.1,0.2,0.2
41.420882,-82.095729,09-01-25,4,6.8,17,5,5.1,0.2,0.2
41.644067,-83.54625,09-01-25,2,6,13,7,5.1,0.2,0.2
41.494174,-83.718944,09-01-25,64,6.8,17,20,5.1,0.2,0.2
41.675213,-83.30693,09-01-25,18,6.8,17,24,5.1,0.2,0.2
41.669001,-83.28717,09-01-25,62,6.8,17,20,5.1,0.2,0.2
41.7194,-83.475,09-01-25,7,6.8,17,24,5.1,0.2,0.2
39.78819,-83.47606,09-01-25,90,6.8,17,25,5.1,0.2,0.2
41.099201,-81.9114,09-01-25,64,6.8,17,24,5.1,0.2,0.2
41.0604,-81.9239,09-01-25,190,8.5,17,18,5.1,0.2,0.2
39.038502,-82.045601,09-01-25,70,6.8,17,24,5.1,0.2,0.2
40.08455,-84.11412,09-01-25,63,6.8,17,24,5.1,0.2,0.2
39.757837,-84.191668,09-01-25,50,6.8,17,24,5.1,0.2,0.2
39.760659,-84.187678,09-01-25,73,6.8,17,24,5.1,0.2,0.2
39.757837,-84.191668,09-01-25,79,6.8,17,24,5.1,0.2,0.2
39.785,-84.1345,09-01-25,87,6.8,17,28,5.1,0.2,0.2
39.78563,-84.13437,09-01-25,49,6.8,17,28,5.1,0.2,0.2
39.758235,-84.197375,09-01-25,122,6.5,10,24,5.1,0.2,0.2
39.9428,-81.3373,09-01-25,72,6.8,17,34,5.1,0.2,0.2
41.182466,-81.330486,09-01-25,39,6.8,17,14,5.1,0.2,0.2
39.83562,-84.72049,09-01-25,139,6,11,28,5.1,0.1,0
38.754595,-82.917,09-01-25,26,3.6,11,24,5.1,0.2,0.2
40.828052,-81.378333,09-01-25,37,6.8,17,25,5.1,0.2,0.2
40.708302,-81.6008,09-01-25,21,6.8,17,24,5.1,0.2,0.2
